record_id,annotator_a,annotator_b,skill_name_a,skill_name_b,label_a,label_b,category_a,category_b,error_type,source_text_a,source_text_b
16,human_a,human_b,tư duy hệ thống,,required_skill,,Soft Skill,,extraction_disagreement,,
16,human_a,human_b,tư duy giải quyết vấn đề,,required_skill,,Soft Skill,,extraction_disagreement,,
16,human_a,human_b,lead,,required_skill,,Soft Skill,,extraction_disagreement,,
16,human_a,human_b,Idle/RPG,,required_skill,,Domain Knowledge,,extraction_disagreement,,
16,human_a,human_b,,game mobile,,required_skill,,Domain Knowledge,extraction_disagreement,,
16,human_a,human_b,,CPU,,required_skill,,Engineering Concepts & Methodologies,extraction_disagreement,,
16,human_a,human_b,,GPU,,required_skill,,Engineering Concepts & Methodologies,extraction_disagreement,,
16,human_a,human_b,,Addressables,,required_skill,,Tool & Platform,extraction_disagreement,,
16,human_a,human_b,,Idle,,required_skill,,Domain Knowledge,extraction_disagreement,,
16,human_a,human_b,,RPG,,required_skill,,Domain Knowledge,extraction_disagreement,,
16,human_a,human_b,,backend,,required_skill,,Programming Language,extraction_disagreement,,
16,human_a,human_b,,backend,,required_skill,,Domain Knowledge,extraction_disagreement,,
16,human_a,human_b,,Go,,required_skill,,Programming Language,extraction_disagreement,,
16,human_a,human_b,,.NET,,required_skill,,Programming Language,extraction_disagreement,,
16,human_a,human_b,data-driven programming,data-driven programming,required_skill,required_skill,Engineering Concepts & Methodologies,Data Engineering & Analytics,category_disagreement,,
16,human_a,human_b,Addressables asset management,asset management,required_skill,required_skill,Tool & Platform,Engineering Concepts & Methodologies,category_disagreement,,
16,human_a,human_b,build pipeline,build pipeline,required_skill,required_skill,Infrastructure & DevOps,Engineering Concepts & Methodologies,category_disagreement,,
16,human_a,human_b,Node.js,Node.js,required_skill,required_skill,Framework / Library,Programming Language,category_disagreement,,
16,human_a,human_b,Firebase,Firebase,required_skill,required_skill,Infrastructure & DevOps,Tool & Platform,category_disagreement,,
16,human_a,human_b,PlayFab,PlayTab,required_skill,required_skill,Infrastructure & DevOps,Tool & Platform,category_disagreement,,
17,human_a,human_b,hỗ trợ user,,required_skill,,Soft Skill,,extraction_disagreement,,
17,human_a,human_b,,IT Support,,required_skill,,Domain Knowledge,extraction_disagreement,,
17,human_a,human_b,,Helpdesk,,required_skill,,Domain Knowledge,extraction_disagreement,,
17,human_a,human_b,Network,Network,required_skill,required_skill,Infrastructure & DevOps,Engineering Concepts & Methodologies,category_disagreement,,
17,human_a,human_b,troubleshooting,troubleshooting,required_skill,required_skill,IT Support & Hardware,Engineering Concepts & Methodologies,category_disagreement,,
18,human_a,human_b,thuyết phục,,required_skill,,Soft Skill,,extraction_disagreement,,
18,human_a,human_b,,phần mềm quản lý y dược,,preferred_skill,,Domain Knowledge,extraction_disagreement,,
18,human_a,human_b,phần mềm quản lý bệnh viện,phần mềm quản lý bệnh viện,required_skill,preferred_skill,Domain Knowledge,Domain Knowledge,label_disagreement,,
19,human_a,human_b,attention to detail,,required_skill,,Soft Skill,,extraction_disagreement,,
19,human_a,human_b,,Flutter framework internals,,required_skill,,Engineering Concepts & Methodologies,extraction_disagreement,,
19,human_a,human_b,,mobile attribution,,preferred_skill,,Domain Knowledge,extraction_disagreement,,
19,human_a,human_b,Flutter,Flutter,required_skill,required_skill,Framework / Library,Programming Language,category_disagreement,,
19,human_a,human_b,Bloc,Bloc,required_skill,required_skill,Framework / Library,Tool & Platform,category_disagreement,,
19,human_a,human_b,Riverpod,Riverpod,required_skill,required_skill,Framework / Library,Tool & Platform,category_disagreement,,
19,human_a,human_b,Provider,Provider,required_skill,required_skill,Framework / Library,Tool & Platform,category_disagreement,,
19,human_a,human_b,JSON parsing,SON parsing,required_skill,required_skill,Other,Engineering Concepts & Methodologies,category_disagreement,,
19,human_a,human_b,asynchronous programming,asynchronous programming,required_skill,required_skill,Engineering Concepts & Methodologies,Programming Language,category_disagreement,,
19,human_a,human_b,Google Analytics,Google Analytics,preferred_skill,required_skill,Tool & Platform,Tool & Platform,label_disagreement,,
19,human_a,human_b,Sentry,Sentry,preferred_skill,required_skill,Tool & Platform,Tool & Platform,label_disagreement,,
19,human_a,human_b,audio,audio,required_skill,preferred_skill,Domain Knowledge,Domain Knowledge,label_disagreement,,
19,human_a,human_b,recordings,recordings,required_skill,preferred_skill,Domain Knowledge,Domain Knowledge,label_disagreement,,
19,human_a,human_b,video streaming,video streaming,required_skill,preferred_skill,Domain Knowledge,Engineering Concepts & Methodologies,both_disagreement,,
2,human_a,human_b,giải quyết vấn đề kỹ thuật,,required_skill,,Soft Skill,,extraction_disagreement,,
2,human_a,human_b,CI/CD,,preferred_skill,,Infrastructure & DevOps,,extraction_disagreement,,
2,human_a,human_b,hệ thống sửa chữa / bảo hành thiết bị,,preferred_skill,,Domain Knowledge,,extraction_disagreement,,
2,human_a,human_b,,khả năng phân tích,,required_skill,,Soft Skill,extraction_disagreement,,
2,human_a,human_b,,CI,,preferred_skill,,Infrastructure & DevOps,extraction_disagreement,,
2,human_a,human_b,Kafka,Kafka,preferred_skill,preferred_skill,Infrastructure & DevOps,Data Engineering & Analytics,category_disagreement,,
2,human_a,human_b,CDC (Change Data Capture),CDC (Change Data Capture),preferred_skill,preferred_skill,Infrastructure & DevOps,Data Engineering & Analytics,category_disagreement,,
2,human_a,human_b,POS system,POS,preferred_skill,required_skill,Domain Knowledge,Domain Knowledge,label_disagreement,,
20,human_a,human_b,tích hợp hệ thống,tích hợp hệ thống,preferred_skill,preferred_skill,Infrastructure & DevOps,Domain Knowledge,category_disagreement,,
20,human_a,human_b,CCNP,CCNP,preferred_skill,preferred_skill,Tool & Platform,Other,category_disagreement,,
20,human_a,human_b,Security,Security,required_skill,preferred_skill,Domain Knowledge,Domain Knowledge,label_disagreement,,
21,human_a,human_b,sản phẩm/giải pháp NVIDIA,,preferred_skill,,Domain Knowledge,,extraction_disagreement,,
21,human_a,human_b,thiết bị NAS,,required_skill,,Infrastructure & DevOps,,extraction_disagreement,,
21,human_a,human_b,hệ điều hành máy chủ,,required_skill,,Infrastructure & DevOps,,extraction_disagreement,,
21,human_a,human_b,,Presales,,required_skill,,Domain Knowledge,extraction_disagreement,,
21,human_a,human_b,,Tư vấn Kỹ thuật,,required_skill,,Domain Knowledge,extraction_disagreement,,
21,human_a,human_b,,System Admin,,required_skill,,Domain Knowledge,extraction_disagreement,,
21,human_a,human_b,,Network Engineer,,required_skill,,Domain Knowledge,extraction_disagreement,,
21,human_a,human_b,,Hỗ trợ Kỹ thuật (Level 2/3),,required_skill,,Domain Knowledge,extraction_disagreement,,
21,human_a,human_b,,ảo hóa,,required_skill,,Engineering Concepts & Methodologies,extraction_disagreement,,
21,human_a,human_b,,NVIDIA,,preferred_skill,,Tool & Platform,extraction_disagreement,,
21,human_a,human_b,,GPU,,preferred_skill,,Engineering Concepts & Methodologies,extraction_disagreement,,
21,human_a,human_b,,AI,,preferred_skill,,Domain Knowledge,extraction_disagreement,,
21,human_a,human_b,,HPC,,preferred_skill,,Domain Knowledge,extraction_disagreement,,
21,human_a,human_b,Triển khai Hệ thống,Triển khai Hệ thống,required_skill,required_skill,Infrastructure & DevOps,Domain Knowledge,category_disagreement,,
21,human_a,human_b,hạ tầng máy chủ,hạ tầng máy chủ,required_skill,required_skill,Infrastructure & DevOps,Engineering Concepts & Methodologies,category_disagreement,,
21,human_a,human_b,lưu trữ,lưu trữ,required_skill,required_skill,Infrastructure & DevOps,Engineering Concepts & Methodologies,category_disagreement,,
21,human_a,human_b,mạng,mạng,required_skill,required_skill,Infrastructure & DevOps,Engineering Concepts & Methodologies,category_disagreement,,
21,human_a,human_b,tư vấn giải pháp,tư vấn giải pháp,required_skill,preferred_skill,Domain Knowledge,Soft Skill,both_disagreement,,
21,human_a,human_b,xây dựng cấu hình,xây dựng cấu hình,required_skill,preferred_skill,Infrastructure & DevOps,Engineering Concepts & Methodologies,both_disagreement,,
21,human_a,human_b,Server x86,Server x86,required_skill,required_skill,Infrastructure & DevOps,Engineering Concepts & Methodologies,category_disagreement,,
21,human_a,human_b,NAS,NAS,required_skill,required_skill,Infrastructure & DevOps,Engineering Concepts & Methodologies,category_disagreement,,
21,human_a,human_b,SAN,SAN,required_skill,required_skill,Infrastructure & DevOps,Engineering Concepts & Methodologies,category_disagreement,,
21,human_a,human_b,DAS,DAS,required_skill,required_skill,Infrastructure & DevOps,Engineering Concepts & Methodologies,category_disagreement,,
21,human_a,human_b,RAID,RAID,required_skill,required_skill,Infrastructure & DevOps,Engineering Concepts & Methodologies,category_disagreement,,
21,human_a,human_b,TCP/IP,TCP/IP,required_skill,required_skill,Infrastructure & DevOps,Engineering Concepts & Methodologies,category_disagreement,,
21,human_a,human_b,Switching,Switching,required_skill,required_skill,Infrastructure & DevOps,Engineering Concepts & Methodologies,category_disagreement,,
21,human_a,human_b,Routing,Routing,required_skill,required_skill,Infrastructure & DevOps,Engineering Concepts & Methodologies,category_disagreement,,
21,human_a,human_b,HPE,HPE,required_skill,required_skill,Domain Knowledge,Tool & Platform,category_disagreement,,
21,human_a,human_b,Dell,Dell,required_skill,required_skill,Domain Knowledge,Tool & Platform,category_disagreement,,
22,human_a,human_b,AI tools,,required_skill,,AI / ML / Data,,extraction_disagreement,,
22,human_a,human_b,coding,,required_skill,,Engineering Concepts & Methodologies,,extraction_disagreement,,
22,human_a,human_b,Proactive,,required_skill,,Soft Skill,,extraction_disagreement,,
22,human_a,human_b,,documentation,,required_skill,,Engineering Concepts & Methodologies,extraction_disagreement,,
22,human_a,human_b,productivity optimization,productivity optimization,required_skill,required_skill,Engineering Concepts & Methodologies,Soft Skill,category_disagreement,,
23,human_a,human_b,,quản lý deadline,,required_skill,,Soft Skill,extraction_disagreement,,
24,human_a,human_b,phần mềm B2B,,required_skill,,Domain Knowledge,,extraction_disagreement,,
24,human_a,human_b,,BA,,required_skill,,Engineering Concepts & Methodologies,extraction_disagreement,,
24,human_a,human_b,,B2B,,required_skill,,Domain Knowledge,extraction_disagreement,,
24,human_a,human_b,,quy trình nghiệp vụ,,required_skill,,Domain Knowledge,extraction_disagreement,,
24,human_a,human_b,,phân tích nghiệp vụ,,required_skill,,Soft Skill,extraction_disagreement,,
24,human_a,human_b,,tổ chức công việc,,required_skill,,Soft Skill,extraction_disagreement,,
24,human_a,human_b,quản lý phát triển sản phẩm,quản lý phát triển sản phẩm,required_skill,required_skill,Engineering Concepts & Methodologies,Domain Knowledge,category_disagreement,,
24,human_a,human_b,tài chính,tài chính,required_skill,required_skill,Domain Knowledge,Tool & Platform,category_disagreement,,
24,human_a,human_b,tiếng anh,tiếng anh,required_skill,required_skill,Soft Skill,Other,category_disagreement,,
25,human_a,human_b,,quy trình kiểm thử phần mềm,,required_skill,,Testing & QA,extraction_disagreement,,
25,human_a,human_b,,phương pháp test,,required_skill,,Testing & QA,extraction_disagreement,,
25,human_a,human_b,,truy vấn,,preferred_skill,,Database,extraction_disagreement,,
25,human_a,human_b,,kiểm thử API,,preferred_skill,,Testing & QA,extraction_disagreement,,
26,human_a,human_b,,Triển khai giải pháp,,required_skill,,Engineering Concepts & Methodologies,extraction_disagreement,,
26,human_a,human_b,,BA,,required_skill,,Engineering Concepts & Methodologies,extraction_disagreement,,
26,human_a,human_b,,tổng hợp,,required_skill,,Soft Skill,extraction_disagreement,,
27,human_a,human_b,Microsoft security ecosystem,,required_skill,,Tool & Platform,,extraction_disagreement,,
27,human_a,human_b,Microsoft Security certifications,,preferred_skill,,Other,,extraction_disagreement,,
27,human_a,human_b,,Cybersecurity,,required_skill,,Domain Knowledge,extraction_disagreement,,
27,human_a,human_b,,Information Security,,required_skill,,Domain Knowledge,extraction_disagreement,,
27,human_a,human_b,,SOC,,required_skill,,Domain Knowledge,extraction_disagreement,,
27,human_a,human_b,,Security Operations,,required_skill,,Domain Knowledge,extraction_disagreement,,
27,human_a,human_b,,Cloud,,required_skill,,Infrastructure & DevOps,extraction_disagreement,,
27,human_a,human_b,,Endpoint,,required_skill,,Domain Knowledge,extraction_disagreement,,
27,human_a,human_b,,Identity,,required_skill,,Domain Knowledge,extraction_disagreement,,
27,human_a,human_b,,Cloud,,required_skill,,Infrastructure & DevOps,extraction_disagreement,,
27,human_a,human_b,,O365,,required_skill,,Tool & Platform,extraction_disagreement,,
27,human_a,human_b,,MDM/MAM,,required_skill,,Engineering Concepts & Methodologies,extraction_disagreement,,
27,human_a,human_b,,compliance policies,,required_skill,,Engineering Concepts & Methodologies,extraction_disagreement,,
27,human_a,human_b,,Microsoft Sentinel,,required_skill,,Tool & Platform,extraction_disagreement,,
27,human_a,human_b,,Vulnerability management,,required_skill,,Engineering Concepts & Methodologies,extraction_disagreement,,
27,human_a,human_b,,scanning tools,,required_skill,,Tool & Platform,extraction_disagreement,,
27,human_a,human_b,,Azure-first,,required_skill,,Infrastructure & DevOps,extraction_disagreement,,
27,human_a,human_b,,identity threats,,required_skill,,Domain Knowledge,extraction_disagreement,,
27,human_a,human_b,,Compliance & Governance,,required_skill,,Engineering Concepts & Methodologies,extraction_disagreement,,
27,human_a,human_b,,handle high-pressure incident scenarios,,required_skill,,Soft Skill,extraction_disagreement,,
27,human_a,human_b,,Process-driven mindset,,required_skill,,Soft Skill,extraction_disagreement,,
27,human_a,human_b,,audit-aware mindset,,required_skill,,Soft Skill,extraction_disagreement,,
27,human_a,human_b,,Auditor,,preferred_skill,,Other,extraction_disagreement,,
27,human_a,human_b,,SC-200,,preferred_skill,,Other,extraction_disagreement,,
27,human_a,human_b,,SC-300,,preferred_skill,,Other,extraction_disagreement,,
27,human_a,human_b,,SC-100,,preferred_skill,,Other,extraction_disagreement,,
27,human_a,human_b,Secure SDLC,Secure SDLC,required_skill,required_skill,Domain Knowledge,Engineering Concepts & Methodologies,category_disagreement,,
27,human_a,human_b,Azure,Azure,required_skill,preferred_skill,Infrastructure & DevOps,Infrastructure & DevOps,label_disagreement,,
27,human_a,human_b,Endpoint & identity threats,Endpoint threats,required_skill,required_skill,Infrastructure & DevOps,Domain Knowledge,category_disagreement,,
27,human_a,human_b,ISO 27001,ISO 27001,required_skill,required_skill,Engineering Concepts & Methodologies,Domain Knowledge,category_disagreement,,
28,human_a,human_b,Node.JS,,required_skill,,Programming Language,,extraction_disagreement,,
28,human_a,human_b,,backend,,required_skill,,Engineering Concepts & Methodologies,extraction_disagreement,,
28,human_a,human_b,,Technical Leader,,required_skill,,Soft Skill,extraction_disagreement,,
28,human_a,human_b,,Javascript,,required_skill,,Programming Language,extraction_disagreement,,
28,human_a,human_b,,thiết kế hệ thống lớn,,required_skill,,Engineering Concepts & Methodologies,extraction_disagreement,,
28,human_a,human_b,,scalable,,required_skill,,Engineering Concepts & Methodologies,extraction_disagreement,,
28,human_a,human_b,,high-performance,,required_skill,,Engineering Concepts & Methodologies,extraction_disagreement,,
28,human_a,human_b,,real-time,,required_skill,,Engineering Concepts & Methodologies,extraction_disagreement,,
28,human_a,human_b,,Cloud,,required_skill,,Infrastructure & DevOps,extraction_disagreement,,
28,human_a,human_b,,phân tích,,required_skill,,Soft Skill,extraction_disagreement,,
28,human_a,human_b,triển khai hệ thống lớn,triển khai hệ thống lớn,required_skill,required_skill,Infrastructure & DevOps,Engineering Concepts & Methodologies,category_disagreement,,
28,human_a,human_b,Message Queue,Message Queue,required_skill,required_skill,Infrastructure & DevOps,Engineering Concepts & Methodologies,category_disagreement,,
28,human_a,human_b,RabbitMQ,RabbitMQ,required_skill,required_skill,Infrastructure & DevOps,Data Engineering & Analytics,category_disagreement,,
29,human_a,human_b,làm việc nhóm,,required_skill,,Soft Skill,,extraction_disagreement,,
29,human_a,human_b,,phát triển hệ thống,,required_skill,,Engineering Concepts & Methodologies,extraction_disagreement,,
29,human_a,human_b,,xây dựng hệ thống phần mềm với số lượng người dùng lớn,,required_skill,,Programming Language,extraction_disagreement,,
29,human_a,human_b,,hệ thống quản trị,,required_skill,,Domain Knowledge,extraction_disagreement,,
29,human_a,human_b,,quy trình phát triển,,required_skill,,Engineering Concepts & Methodologies,extraction_disagreement,,
29,human_a,human_b,,phân tích,,required_skill,,Soft Skill,extraction_disagreement,,
29,human_a,human_b,,tổng hợp vấn đề,,required_skill,,Soft Skill,extraction_disagreement,,
29,human_a,human_b,,hệ thống đa nền tảng,,required_skill,,Engineering Concepts & Methodologies,extraction_disagreement,,
29,human_a,human_b,,backend,,preferred_skill,,Engineering Concepts & Methodologies,extraction_disagreement,,
29,human_a,human_b,,tư duy tổng quan,,required_skill,,Soft Skill,extraction_disagreement,,
29,human_a,human_b,ứng dụng di động,ứng dụng di động,required_skill,required_skill,Domain Knowledge,Engineering Concepts & Methodologies,category_disagreement,,
3,human_a,human_b,,BrSE,,required_skill,,Other,extraction_disagreement,,
3,human_a,human_b,,cloud services,,required_skill,,Cloud & DevOps,extraction_disagreement,,
3,human_a,human_b,,training,,required_skill,,Soft Skill,extraction_disagreement,,
3,human_a,human_b,,reviewing team members,,required_skill,,Soft Skill,extraction_disagreement,,
3,human_a,human_b,AWS,AWS,required_skill,required_skill,Infrastructure & DevOps,Cloud & DevOps,category_disagreement,,
30,human_a,human_b,Firewall,,required_skill,,Infrastructure & DevOps,,extraction_disagreement,,
30,human_a,human_b,Load Balancer,,required_skill,,Infrastructure & DevOps,,extraction_disagreement,,
30,human_a,human_b,huấn luyện (mentoring),,required_skill,,Soft Skill,,extraction_disagreement,,
30,human_a,human_b,,mạng,,required_skill,,Domain Knowledge,extraction_disagreement,,
30,human_a,human_b,,an ninh mạng,,required_skill,,Domain Knowledge,extraction_disagreement,,
30,human_a,human_b,,Architect,,required_skill,,Engineering Concepts & Methodologies,extraction_disagreement,,
30,human_a,human_b,,Lead,,required_skill,,Soft Skill,extraction_disagreement,,
30,human_a,human_b,,mentoring,,required_skill,,Soft Skill,extraction_disagreement,,
30,human_a,human_b,Fortinet,Fortinet,required_skill,required_skill,Infrastructure & DevOps,Tool & Platform,category_disagreement,,
30,human_a,human_b,Palo Alto,Palo Alto,required_skill,required_skill,Infrastructure & DevOps,Tool & Platform,category_disagreement,,
30,human_a,human_b,VPN,VPN,required_skill,required_skill,Infrastructure & DevOps,Engineering Concepts & Methodologies,category_disagreement,,
31,human_a,human_b,,IT support,,required_skill,,IT Support & Hardware,extraction_disagreement,,
31,human_a,human_b,,camera,,required_skill,,IT Support & Hardware,extraction_disagreement,,
31,human_a,human_b,vận hành thiết bị chuỗi,vận hành thiết bị chuỗi,required_skill,required_skill,Domain Knowledge,IT Support & Hardware,category_disagreement,,
31,human_a,human_b,phần mềm,phần mềm,required_skill,required_skill,IT Support & Hardware,Engineering Concepts & Methodologies,category_disagreement,,
31,human_a,human_b,mạng nội bộ,mạng nội bộ,required_skill,required_skill,IT Support & Hardware,Infrastructure & DevOps,category_disagreement,,
32,human_a,human_b,khả năng nghiên cứu,,required_skill,,Soft Skill,,extraction_disagreement,,
32,human_a,human_b,private cloud,,required_skill,,Infrastructure & DevOps,,extraction_disagreement,,
32,human_a,human_b,,phần cứng,,required_skill,,IT Support & Hardware,extraction_disagreement,,
32,human_a,human_b,,phần mềm,,required_skill,,Engineering Concepts & Methodologies,extraction_disagreement,,
32,human_a,human_b,,chứng chỉ của các vendor,,preferred_skill,,Other,extraction_disagreement,,
32,human_a,human_b,tiếng Anh,tiếng Anh,required_skill,preferred_skill,Soft Skill,Soft Skill,label_disagreement,,
32,human_a,human_b,automation,automation,required_skill,required_skill,Infrastructure & DevOps,Engineering Concepts & Methodologies,category_disagreement,,
32,human_a,human_b,database,database,preferred_skill,required_skill,Database,Database,label_disagreement,,
32,human_a,human_b,AI,AI,preferred_skill,required_skill,AI / ML / Data,AI / ML / Data,label_disagreement,,
32,human_a,human_b,Dell,Dell,required_skill,required_skill,Domain Knowledge,Tool & Platform,category_disagreement,,
32,human_a,human_b,HPE,HPE,required_skill,required_skill,Domain Knowledge,Tool & Platform,category_disagreement,,
32,human_a,human_b,Cisco,Cisco,required_skill,required_skill,Domain Knowledge,Tool & Platform,category_disagreement,,
32,human_a,human_b,IBM,IBM,required_skill,required_skill,Domain Knowledge,Tool & Platform,category_disagreement,,
32,human_a,human_b,triển khai hệ thống,triển khai hệ thống,preferred_skill,preferred_skill,Infrastructure & DevOps,Engineering Concepts & Methodologies,category_disagreement,,
32,human_a,human_b,tư vấn giải pháp,tư vấn giải pháp CNTT,preferred_skill,preferred_skill,Soft Skill,Engineering Concepts & Methodologies,category_disagreement,,
32,human_a,human_b,Morpheus,Morpheus,required_skill,required_skill,Tool & Platform,Infrastructure & DevOps,category_disagreement,,
32,human_a,human_b,VMware,VMware,required_skill,required_skill,Tool & Platform,Infrastructure & DevOps,category_disagreement,,
33,human_a,human_b,lĩnh vực BĐS,,preferred_skill,,Domain Knowledge,,extraction_disagreement,,
33,human_a,human_b,Digital Media,,required_skill,,Domain Knowledge,,extraction_disagreement,,
33,human_a,human_b,nghiên cứu dữ liệu,,required_skill,,Data Engineering & Analytics,,extraction_disagreement,,
33,human_a,human_b,,Team Leader,,required_skill,,Other,extraction_disagreement,,
33,human_a,human_b,,điều hành đội nhóm,,required_skill,,Soft Skill,extraction_disagreement,,
33,human_a,human_b,gu thẩm mỹ,gu thẩm mỹ,required_skill,required_skill,Other,Soft Skill,category_disagreement,,
34,human_a,human_b,thương mại điện tử,,required_skill,,Domain Knowledge,,extraction_disagreement,,
34,human_a,human_b,,AI,,required_skill,,AI / ML / Data,extraction_disagreement,,
34,human_a,human_b,Amazon,Amazon,required_skill,required_skill,Domain Knowledge,Tool & Platform,category_disagreement,,
34,human_a,human_b,Etsy,Etsy,required_skill,required_skill,Domain Knowledge,Tool & Platform,category_disagreement,,
34,human_a,human_b,Shopify,Shopify,required_skill,required_skill,Domain Knowledge,Tool & Platform,category_disagreement,,
35,human_a,human_b,Tư duy thực nghiệm,,required_skill,,Engineering Concepts & Methodologies,,extraction_disagreement,,
35,human_a,human_b,EHR/EMR,,required_skill,,Domain Knowledge,,extraction_disagreement,,
35,human_a,human_b,HL7,,required_skill,,Tool & Platform,,extraction_disagreement,,
35,human_a,human_b,FHIR,,required_skill,,Tool & Platform,,extraction_disagreement,,
35,human_a,human_b,,nghiên cứu AI,,required_skill,,AI / ML / Data,extraction_disagreement,,
35,human_a,human_b,,Computer Vision,,required_skill,,AI / ML / Data,extraction_disagreement,,
35,human_a,human_b,,xử lý dữ liệu,,required_skill,,Data Engineering & Analytics,extraction_disagreement,,
35,human_a,human_b,,triển khai,,required_skill,,Engineering Concepts & Methodologies,extraction_disagreement,,
35,human_a,human_b,,data leakage,,required_skill,,AI / ML / Data,extraction_disagreement,,
35,human_a,human_b,,prototype fast,,required_skill,,Engineering Concepts & Methodologies,extraction_disagreement,,
35,human_a,human_b,,iterate on data,,required_skill,,Data Engineering & Analytics,extraction_disagreement,,
35,human_a,human_b,,chẩn đoán hình ảnh,,required_skill,,Domain Knowledge,extraction_disagreement,,
35,human_a,human_b,,NLP lâm sàng,,required_skill,,Domain Knowledge,extraction_disagreement,,
35,human_a,human_b,,EHR,,required_skill,,Domain Knowledge,extraction_disagreement,,
35,human_a,human_b,,EMR,,required_skill,,Domain Knowledge,extraction_disagreement,,
35,human_a,human_b,,HL7/FHIR,,required_skill,,Other,extraction_disagreement,,
35,human_a,human_b,,PDPD,,required_skill,,Other,extraction_disagreement,,
35,human_a,human_b,AI Y tế,AI Y tế,required_skill,required_skill,AI / ML / Data,Domain Knowledge,category_disagreement,,
35,human_a,human_b,CVPR,CVPR,required_skill,required_skill,Other,Domain Knowledge,category_disagreement,,
35,human_a,human_b,MONAI,MONAI,required_skill,required_skill,Tool & Platform,AI / ML / Data,category_disagreement,,
35,human_a,human_b,DICOM,DICOM,required_skill,required_skill,Tool & Platform,Other,category_disagreement,,
35,human_a,human_b,HIPAA,HIPAA,required_skill,required_skill,Domain Knowledge,Other,category_disagreement,,
36,human_a,human_b,,Chứng chỉ BIM,,preferred_skill,,Other,extraction_disagreement,,
36,human_a,human_b,,lập trình,,required_skill,,Engineering Concepts & Methodologies,extraction_disagreement,,
36,human_a,human_b,Revit API,Revit API,required_skill,required_skill,Tool & Platform,Framework / Library,category_disagreement,,
37,human_a,human_b,FEA Ngoại ngữ,,required_skill,,Tool & Platform,,extraction_disagreement,,
37,human_a,human_b,phần mềm CAE,,preferred_skill,,Tool & Platform,,extraction_disagreement,,
37,human_a,human_b,phần mềm ANSYS,,required_skill,,Tool & Platform,,extraction_disagreement,,
37,human_a,human_b,,FEA,,required_skill,,Engineering Concepts & Methodologies,extraction_disagreement,,
37,human_a,human_b,,đào tạo,,required_skill,,Soft Skill,extraction_disagreement,,
37,human_a,human_b,,hỗ trợ kỹ thuật,,required_skill,,IT Support & Hardware,extraction_disagreement,,
37,human_a,human_b,,CAE,,required_skill,,Tool & Platform,extraction_disagreement,,
37,human_a,human_b,,ANSYS,,preferred_skill,,Tool & Platform,extraction_disagreement,,
37,human_a,human_b,cơ học kết cấu,cơ học kết cấu,required_skill,required_skill,Other,Domain Knowledge,category_disagreement,,
38,human_a,human_b,Mainframe,Mainframe,preferred_skill,preferred_skill,Domain Knowledge,Infrastructure & DevOps,category_disagreement,,
39,human_a,human_b,Azure PostgreSQL,,required_skill,,Database,,extraction_disagreement,,
39,human_a,human_b,,Azure Data Factory,,required_skill,,Data Engineering & Analytics,extraction_disagreement,,
39,human_a,human_b,,collaborative,,required_skill,,Soft Skill,extraction_disagreement,,
39,human_a,human_b,Azure,Azure PostgreSQ,required_skill,required_skill,Infrastructure & DevOps,Database,category_disagreement,,
39,human_a,human_b,Databricks,Databricks,required_skill,required_skill,Database,Data Engineering & Analytics,category_disagreement,,
39,human_a,human_b,Azure Data Factory,Azure data services,required_skill,required_skill,Database,Infrastructure & DevOps,category_disagreement,,
39,human_a,human_b,database architecture,database architecture,required_skill,required_skill,Engineering Concepts & Methodologies,Database,category_disagreement,,
39,human_a,human_b,scripting,scripting,required_skill,required_skill,Programming Language,Engineering Concepts & Methodologies,category_disagreement,,
39,human_a,human_b,automation,automation,required_skill,required_skill,Infrastructure & DevOps,Engineering Concepts & Methodologies,category_disagreement,,
39,human_a,human_b,AI/ML data pipelines,AI/ML data pipelines,preferred_skill,required_skill,AI / ML / Data,AI / ML / Data,label_disagreement,,
39,human_a,human_b,analytics platforms,analytics platforms,preferred_skill,required_skill,Data Engineering & Analytics,Data Engineering & Analytics,label_disagreement,,
4,human_a,human_b,viết tài liệu đặc tả yêu cầu,,required_skill,,Engineering Concepts & Methodologies,,extraction_disagreement,,
4,human_a,human_b,,UML,,required_skill,,Engineering Concepts & Methodologies,extraction_disagreement,,
4,human_a,human_b,,công cụ mô hình hóa,,required_skill,,Tool & Platform,extraction_disagreement,,
4,human_a,human_b,,BA,,required_skill,,Domain Knowledge,extraction_disagreement,,
4,human_a,human_b,,viết tài liệu,,required_skill,,Soft Skill,extraction_disagreement,,
4,human_a,human_b,viết tài liệu,viết tài liệu đặc tả,required_skill,required_skill,Soft Skill,Engineering Concepts & Methodologies,category_disagreement,,
40,human_a,human_b,HDD/SSD/USB/Thẻ nhớ,,required_skill,,IT Support & Hardware,,extraction_disagreement,,
40,human_a,human_b,,chẩn đoán phần cứng,,preferred_skill,,IT Support & Hardware,extraction_disagreement,,
40,human_a,human_b,,IT Support,,required_skill,,IT Support & Hardware,extraction_disagreement,,
40,human_a,human_b,,xử lý thiết bị,,required_skill,,IT Support & Hardware,extraction_disagreement,,
40,human_a,human_b,,phần cứng,,required_skill,,IT Support & Hardware,extraction_disagreement,,
40,human_a,human_b,,TAT,,preferred_skill,,Engineering Concepts & Methodologies,extraction_disagreement,,
40,human_a,human_b,,SLA,,preferred_skill,,Engineering Concepts & Methodologies,extraction_disagreement,,
