row_id,skill_name,label,category,min_years,level,source_text
43,Ethernet,preferred_skill,Infrastructure & DevOps,,,"automotive communication protocols (CAN, Ethernet)"
43,safety management tools,preferred_skill,Tool & Platform,,,Experience with safety management tools
43,functional safety,preferred_skill,Domain Knowledge,,,Formal training in functional safety
43,certified functional safety expert,preferred_skill,Other,,,certified functional safety expert
44,điện tử,required_skill,Domain Knowledge,2.0,,Có trên 2 năm kinh nghiệm làm việc ... tại các công ty điện tử
44,tinh thần đồng đội,required_skill,Soft Skill,,,tinh thần đồng đội cao
44,giao tiếp,required_skill,Soft Skill,,,kỹ năng giao tiếp và phối hợp tốt
45,Python,required_skill,Programming Language,3.0,,Có trên 3 năm kinh nghiệm với Python
45,Javascript,preferred_skill,Programming Language,,,Có kinh nghiệm với Javascript là một lợi thế
45,DevOps,required_skill,Infrastructure & DevOps,2.0,,Có trên 2 năm kinh nghiệm sử dụng các hệ thống DevOps hiện đại
45,CI/CD,required_skill,Infrastructure & DevOps,2.0,,"các hệ thống DevOps hiện đại (CI/CD, Docker)"
45,Docker,required_skill,Infrastructure & DevOps,2.0,,"các hệ thống DevOps hiện đại (CI/CD, Docker)"
45,Backend services,required_skill,Engineering Concepts & Methodologies,,,Có kinh nghiệm triển khai Backend services
45,cloud API,required_skill,Engineering Concepts & Methodologies,,,"triển khai Backend services (cloud API, edge/on-device là một lợi thế)"
45,edge/on-device,preferred_skill,Domain Knowledge,,,edge/on-device là một lợi thế
45,ML,preferred_skill,AI/ML/Data,,,Ưu tiên có kinh nghiệm làm việc với ML
45,data pipelines,preferred_skill,Data Engineering & Analytics,,,"làm việc với ML, data pipelines hoặc model serving"
45,model serving,preferred_skill,Infrastructure & DevOps,,,"làm việc với ML, data pipelines hoặc model serving"
45,Pandas,required_skill,Framework / Library,,,"Có thể sử dụng thư viện cốt lõi: Pandas, NumPy, OpenCV"
45,NumPy,required_skill,Framework / Library,,,"Có thể sử dụng thư viện cốt lõi: Pandas, NumPy, OpenCV"
45,OpenCV,required_skill,AI/ML/Data,,,"Có thể sử dụng thư viện cốt lõi: Pandas, NumPy, OpenCV"
45,PyTorch,required_skill,AI/ML/Data,,,"Có thể sử dụng ML frameworks: PyTorch, Scikit-learn, Hugging Face"
45,Scikit-learn,required_skill,AI/ML/Data,,,"Có thể sử dụng ML frameworks: PyTorch, Scikit-learn, Hugging Face"
45,Hugging Face,required_skill,AI/ML/Data,,,"Có thể sử dụng ML frameworks: PyTorch, Scikit-learn, Hugging Face"
45,Flask,required_skill,Framework / Library,,,"Có thể sử dụng APIs: Flask, Pydantic, Gunicorn"
45,Pydantic,required_skill,Framework / Library,,,"Có thể sử dụng APIs: Flask, Pydantic, Gunicorn"
45,Gunicorn,required_skill,Infrastructure & DevOps,,,"Có thể sử dụng APIs: Flask, Pydantic, Gunicorn"
45,MLflow,required_skill,Infrastructure & DevOps,,,"Có thể sử dụng versioning: MLflow, DVC"
45,DVC,required_skill,Tool & Platform,,,"Có thể sử dụng versioning: MLflow, DVC"
45,Streamlit,required_skill,Framework / Library,,,"Prototyping và internal tools: Streamlit, Gradio"
45,Gradio,required_skill,Framework / Library,,,"Prototyping và internal tools: Streamlit, Gradio"
45,Tiếng Anh,preferred_skill,Soft Skill,,,Có thể sử dụng Tiếng Anh hoặc Tiếng Nhật là một lợi thế
45,Tiếng Nhật,preferred_skill,Soft Skill,,,Có thể sử dụng Tiếng Anh hoặc Tiếng Nhật là một lợi thế
45,làm việc nhóm,required_skill,Soft Skill,,,"Có kỹ năng làm việc nhóm, kinh nghiệm quản lý nhóm"
45,quản lý nhóm,required_skill,Soft Skill,,,kinh nghiệm quản lý nhóm
46,Network,required_skill,Infrastructure & DevOps,3.0,,Tối thiểu 3–5 năm kinh nghiệm trong lĩnh vực Network/Security
46,Security,required_skill,Infrastructure & DevOps,3.0,,Tối thiểu 3–5 năm kinh nghiệm trong lĩnh vực Network/Security
46,Routing,required_skill,Infrastructure & DevOps,,,"Kiến thức tốt về: Routing: BGP, OSPF..."
46,BGP,required_skill,Infrastructure & DevOps,,,"Routing: BGP, OSPF..."
46,OSPF,required_skill,Infrastructure & DevOps,,,"Routing: BGP, OSPF..."
46,VPN,required_skill,Infrastructure & DevOps,,,"VPN: IPSec, ADVPN..."
46,IPSec,required_skill,Infrastructure & DevOps,,,"VPN: IPSec, ADVPN..."
46,ADVPN,required_skill,Infrastructure & DevOps,,,"VPN: IPSec, ADVPN..."
46,SD-WAN,required_skill,Infrastructure & DevOps,,,"SD-WAN, SLA, Load Balancing..."
46,SLA,required_skill,IT Support & Hardware,,,"SD-WAN, SLA, Load Balancing..."
46,Load Balancing,required_skill,Infrastructure & DevOps,,,"SD-WAN, SLA, Load Balancing..."
46,Active Directory,required_skill,Infrastructure & DevOps,,,"Active Directory, DHCP, DNS..."
46,DHCP,required_skill,Infrastructure & DevOps,,,"Active Directory, DHCP, DNS..."
46,DNS,required_skill,Infrastructure & DevOps,,,"Active Directory, DHCP, DNS..."
46,NAS,required_skill,Infrastructure & DevOps,,,"NAS, Hypervisor..."
46,Hypervisor,required_skill,Infrastructure & DevOps,,,"NAS, Hypervisor..."
46,Solution Design,required_skill,Engineering Concepts & Methodologies,,,Thiết kế giải pháp (Solution Design – HLD/LLD)
46,HLD,required_skill,Engineering Concepts & Methodologies,,,Thiết kế giải pháp (Solution Design – HLD/LLD)
46,LLD,required_skill,Engineering Concepts & Methodologies,,,Thiết kế giải pháp (Solution Design – HLD/LLD)
46,Xây dựng proposal kỹ thuật,required_skill,Soft Skill,,,Xây dựng proposal kỹ thuật
46,Phân tích yêu cầu business,required_skill,Engineering Concepts & Methodologies,,,Phân tích yêu cầu business và chuyển đổi thành thiết kế kỹ thuật
46,troubleshoot,required_skill,Infrastructure & DevOps,,,Kỹ năng tư duy & troubleshoot tốt.
46,làm việc với khách hàng doanh nghiệp,required_skill,Soft Skill,,,Có kinh nghiệm làm việc với khách hàng doanh nghiệp (Enterprise)
46,Enterprise,required_skill,Domain Knowledge,,,Có kinh nghiệm làm việc với khách hàng doanh nghiệp (Enterprise)
46,leadership,required_skill,Soft Skill,,,"Kỹ năng leadership, quản lý và dẫn dắt đội nhóm."
46,quản lý và dẫn dắt đội nhóm,required_skill,Soft Skill,,,"Kỹ năng leadership, quản lý và dẫn dắt đội nhóm."
46,giao tiếp,required_skill,Soft Skill,,,"Kỹ năng giao tiếp, trình bày và bảo vệ giải pháp với khách hàng"
46,trình bày,required_skill,Soft Skill,,,"Kỹ năng giao tiếp, trình bày và bảo vệ giải pháp với khách hàng"
46,tư duy hệ thống,required_skill,Soft Skill,,,"Chủ động, tư duy hệ thống, khả năng giải quyết vấn đề tốt."
46,giải quyết vấn đề,required_skill,Soft Skill,,,"Chủ động, tư duy hệ thống, khả năng giải quyết vấn đề tốt."
46,CCNA,preferred_skill,Other,,,Có các chứng chỉ quốc tế: CCNA/CCNP
46,CCNP,preferred_skill,Other,,,Có các chứng chỉ quốc tế: CCNA/CCNP
46,NSE,preferred_skill,Other,,,NSE/FCP/FCSS
46,FCP,preferred_skill,Other,,,NSE/FCP/FCSS
46,FCSS,preferred_skill,Other,,,NSE/FCP/FCSS
46,CCSA,preferred_skill,Other,,,CCSA/CCSE
46,CCSE,preferred_skill,Other,,,CCSA/CCSE
46,PCNSA,preferred_skill,Other,,,PCNSA/PCNSE
46,PCNSE,preferred_skill,Other,,,PCNSA/PCNSE
46,Fortinet,preferred_skill,Infrastructure & DevOps,,,Có kinh nghiệm triển khai hệ sinh thái Fortinet
46,FortiGate,preferred_skill,Infrastructure & DevOps,,,"FortiGate (NGFW, SD-WAN, ADVPN, HA...)"
46,NGFW,preferred_skill,Infrastructure & DevOps,,,"FortiGate (NGFW, SD-WAN, ADVPN, HA...)"
46,HA,preferred_skill,Infrastructure & DevOps,,,"FortiGate (NGFW, SD-WAN, ADVPN, HA...)"
46,FortiManager,preferred_skill,Infrastructure & DevOps,,,"FortiManager, FortiAnalyzer"
46,FortiAnalyzer,preferred_skill,Infrastructure & DevOps,,,"FortiManager, FortiAnalyzer"
46,FortiNAC,preferred_skill,Infrastructure & DevOps,,,"FortiNAC, FortiSwitch"
46,FortiSwitch,preferred_skill,Infrastructure & DevOps,,,"FortiNAC, FortiSwitch"
46,FortiAIOps,preferred_skill,Infrastructure & DevOps,,,"FortiAIOps, ZTNA, FortiPAM"
46,ZTNA,preferred_skill,Infrastructure & DevOps,,,"FortiAIOps, ZTNA, FortiPAM"
46,FortiPAM,preferred_skill,Infrastructure & DevOps,,,"FortiAIOps, ZTNA, FortiPAM"
46,NAC,preferred_skill,Infrastructure & DevOps,,,"triển khai mô hình: SD-WAN, NAC, Firewall..."
46,Firewall,preferred_skill,Infrastructure & DevOps,,,"triển khai mô hình: SD-WAN, NAC, Firewall..."
46,High Availability,preferred_skill,Infrastructure & DevOps,,,"HA/DR, High Availability, Disaster Recovery"
46,Disaster Recovery,preferred_skill,Infrastructure & DevOps,,,"HA/DR, High Availability, Disaster Recovery"
47,Power Platform,required_skill,Data Engineering & Analytics,1.0,,"1 - 3 years of experience with Power Platform (Power Apps, Power Automate)"
47,Power Apps,required_skill,Data Engineering & Analytics,1.0,,"1 - 3 years of experience with Power Platform (Power Apps, Power Automate)"
47,Power Automate,required_skill,Data Engineering & Analytics,1.0,,"1 - 3 years of experience with Power Platform (Power Apps, Power Automate)"
47,Power Fx,required_skill,Programming Language,,intermediate,"Strong understanding of Power Fx, Canvas Apps, and Model-driven Apps"
47,Canvas Apps,required_skill,Framework / Library,,intermediate,"Strong understanding of Power Fx, Canvas Apps, and Model-driven Apps"
47,Model-driven Apps,required_skill,Framework / Library,,intermediate,"Strong understanding of Power Fx, Canvas Apps, and Model-driven Apps"
47,Microsoft 365,required_skill,Tool & Platform,,,Experience working with Microsoft 365 and SharePoint Online
47,SharePoint Online,required_skill,Tool & Platform,,,Experience working with Microsoft 365 and SharePoint Online
47,workflow logic,required_skill,Engineering Concepts & Methodologies,,,Experience designing workflow logic and approval processes
47,UI/UX principles,required_skill,Engineering Concepts & Methodologies,,basic,Basic knowledge of UI/UX principles
47,JavaScript,preferred_skill,Programming Language,,,"Nice to Have Experience with JavaScript, TypeScript, React, Fluent UI"
47,TypeScript,preferred_skill,Programming Language,,,"Nice to Have Experience with JavaScript, TypeScript, React, Fluent UI"
47,React,preferred_skill,Framework / Library,,,"Nice to Have Experience with JavaScript, TypeScript, React, Fluent UI"
47,Fluent UI,preferred_skill,Framework / Library,,,"Nice to Have Experience with JavaScript, TypeScript, React, Fluent UI"
47,Azure Functions,preferred_skill,Infrastructure & DevOps,,,"Experience with Azure Functions, Logic Apps, Azure AD Authentication"
47,Logic Apps,preferred_skill,Infrastructure & DevOps,,,"Experience with Azure Functions, Logic Apps, Azure AD Authentication"
47,Azure AD Authentication,preferred_skill,Infrastructure & DevOps,,,"Experience with Azure Functions, Logic Apps, Azure AD Authentication"
47,XML,preferred_skill,Other,,basic,Basic knowledge of XML or SQL Server
47,SQL Server,preferred_skill,Database,,basic,Basic knowledge of XML or SQL Server
48,UI/UX Design,required_skill,Other,1.0,,Có ít nhất 1 năm kinh nghiệm trong lĩnh vực UI/UX Design.
48,quy trình thiết kế UX,required_skill,Engineering Concepts & Methodologies,,intermediate,"Có kiến thức vững chắc về quy trình thiết kế UX, UI"
48,quy trình thiết kế UI,required_skill,Engineering Concepts & Methodologies,,intermediate,"Có kiến thức vững chắc về quy trình thiết kế UX, UI"
48,nghiên cứu người dùng,required_skill,Engineering Concepts & Methodologies,,intermediate,...và các phương pháp nghiên cứu người dùng.
48,Figma,required_skill,Tool & Platform,,expert,"Thành thạo các công cụ thiết kế như Figma, Sketch, Adobe XD"
48,Sketch,required_skill,Tool & Platform,,expert,"Thành thạo các công cụ thiết kế như Figma, Sketch, Adobe XD"
48,Adobe XD,required_skill,Tool & Platform,,expert,"Thành thạo các công cụ thiết kế như Figma, Sketch, Adobe XD"
48,wireframes,required_skill,Engineering Concepts & Methodologies,,,"Có khả năng tạo wireframes, prototypes và user flows."
48,prototypes,required_skill,Engineering Concepts & Methodologies,,,"Có khả năng tạo wireframes, prototypes và user flows."
48,user flows,required_skill,Engineering Concepts & Methodologies,,,"Có khả năng tạo wireframes, prototypes và user flows."
48,user research,required_skill,Engineering Concepts & Methodologies,,intermediate,Có kinh nghiệm thực hiện user research và user testing.
48,user testing,required_skill,Testing & QA,,intermediate,Có kinh nghiệm thực hiện user research và user testing.
48,làm việc độc lập,required_skill,Soft Skill,,,Có khả năng làm việc độc lập và làm việc nhóm tốt.
48,làm việc nhóm,required_skill,Soft Skill,,,Có khả năng làm việc độc lập và làm việc nhóm tốt.
48,giao tiếp,required_skill,Soft Skill,,,Có khả năng giao tiếp và trình bày ý tưởng một cách rõ ràng.
48,trình bày,required_skill,Soft Skill,,,Có khả năng giao tiếp và trình bày ý tưởng một cách rõ ràng.
48,thiết kế responsive,required_skill,Engineering Concepts & Methodologies,,basic,Có kiến thức về các nguyên tắc thiết kế responsive
48,accessibility,required_skill,Engineering Concepts & Methodologies,,basic,...thiết kế responsive và accessibility.
49,SEO,required_skill,Domain Knowledge,,expert,Sử dụng thành thạo các công cụ phân tích & SEO
49,Google Analytics,required_skill,Data Engineering & Analytics,,expert,Sử dụng thành thạo các công cụ phân tích & SEO: Google Analytics
49,Search Console,required_skill,Data Engineering & Analytics,,expert,"...Google Analytics, Search Console, SEMrush, Ahrefs"
49,SEMrush,required_skill,Data Engineering & Analytics,,expert,"...Google Analytics, Search Console, SEMrush, Ahrefs"
49,Ahrefs,required_skill,Data Engineering & Analytics,,expert,"...Google Analytics, Search Console, SEMrush, Ahrefs"
49,tư duy thẩm mỹ,required_skill,Soft Skill,,,Có tư duy thẩm mỹ
49,Photoshop,required_skill,Tool & Platform,,basic,"...sử dụng được các công cụ thiết kế cơ bản (Photoshop, AI, Canva)"
49,AI,required_skill,Tool & Platform,,basic,"...sử dụng được các công cụ thiết kế cơ bản (Photoshop, AI, Canva)"
49,Canva,required_skill,Tool & Platform,,basic,"...sử dụng được các công cụ thiết kế cơ bản (Photoshop, AI, Canva)"
49,LadiPage,required_skill,Tool & Platform,,basic,Biết thiết kế và tối ưu LadiPage
